file_type,creation_date,file_path,last_modified_date,triplet_source_id,file_name,page_label,file_size,last_ingested_at,was_ingested_by_sbom,last_ingested_by_sbom_at,~id,~from,~to,~label
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921534672273423,Vulnerability_vulnerability_alas-2021-1638,Component_component_library_openldap,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,1b5ef2fd-aedd-4f5b-9834-760c88097329,SBOM Sharing Primer.pdf,9,897107.0,,,,neptune_reserved_1_1152921616276652047,5bef28af-707f-49ed-8dc6-61dac94995c90,dcd74f30-fcc1-471a-afb1-1363f94f4ab90,Is
,,,,,,,,,,,neptune_reserved_1_1152921659226325007,9d2f83f6-665b-4274-85c8-30b14aff6e970,df726fba-c096-4df4-899f-94efd77074090,MENTIONS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/Software Transparency in SaaS Environments.pdf,2024-09-27,ce77526a-9816-498a-b9cc-ff321b248f77,Software Transparency in SaaS Environments.pdf,3,764130.0,,,,neptune_reserved_1_1152921676406194191,2d80bf35-a7ef-4180-8d08-db6960f1b62c0,e8b382fa-bfe4-434c-9c2a-88c1397f562e0,Published in
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921689291096079,Vulnerability_vulnerability_cve-2023-6129,Component_component_library_libssl3,AFFECTS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921706470965263,Component_component_library_logback-core,"License_license_http://www.eclipse.org/legal/epl-v10.html, http://www.gnu.org/licenses/old-licenses/lgpl-2.1.html",LICENSED_BY
,,,,,,,,,,,neptune_reserved_1_1152921715060899855,9d2f83f6-665b-4274-85c8-30b14aff6e970,850f4f94-f17a-455d-8769-ba220a52be8e0,MENTIONS
,,,,,,,,,,,neptune_reserved_1_1152921727945801743,9d2f83f6-665b-4274-85c8-30b14aff6e970,729b338c-0a36-4a11-81bf-17433ab93a7b0,MENTIONS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921736535736335,Component_component_library_netty-buffer,License_license_https://www.apache.org/licenses/license-2.0,LICENSED_BY
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,54818a89-432e-4eac-9a36-fbee44f8837c,SBOM Sharing Primer.pdf,7,897107.0,,,,neptune_reserved_1_1152921745125736448,d79279fb-ae60-4373-8607-8b39249078140,7f77fc8b-6bf9-444e-944c-881b16b0788c0,SOURCE
,,,,,,,,,,,neptune_reserved_1_1152921770895540224,d79279fb-ae60-4373-8607-8b39249078140,248268b5-47da-45d7-8eb7-a859172372950,MENTIONS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921775190507520,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_alsa-lib,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921783780442112,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_ivy,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921526082404353,Component_component_library_pygpgme,License_license_lgpl,LICENSED_BY
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,7f9181f0-92e7-4464-9f94-291d1514b1cd,SBOM Sharing Primer.pdf,14,897107.0,,,,neptune_reserved_1_1152921689291161601,0de28fc5-60c0-4115-8633-4e3b6de11c3b0,f4c92eba-78a5-47ec-af6d-37de7387042d0,Moving toward
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,26a5ea5b-4e22-44f6-99ce-6066e9f8241a,SBOM FAQ 2024.pdf,12,217992.0,,,,neptune_reserved_1_1152921697881096193,d705504f-e63d-4902-92a1-e85148075e1b0,84893deb-5a7a-41c9-a833-1a57431f74fc0,Provides information
,,,,,,,,,,,neptune_reserved_1_1152921710765998081,d79279fb-ae60-4373-8607-8b39249078140,5ebb037b-0a8c-4fd5-99eb-358a7d43bf890,MENTIONS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921719355932673,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-transport-native-unix-common,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921723650899969,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_openjdk11-jre,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921745125736449,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_caffeine,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921749420703745,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_libxau,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921758010638337,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-codec-socks,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921766600572929,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-codec-haproxy,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921770895540225,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-transport-udt,DESCRIBES
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921513197502466,Vulnerability_vulnerability_alas-2021-1656,Component_component_library_libcrypt,AFFECTS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921517492469762,Vulnerability_vulnerability_alas-2021-1656,Component_component_library_glibc,AFFECTS
,,,,,,,,,,,neptune_reserved_1_1152921650636455938,d79279fb-ae60-4373-8607-8b39249078140,e8200fe7-5ff4-40b3-8fe1-6983ddf9b1e90,MENTIONS
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921659226390530,Vulnerability_vulnerability_alas-2023-2357,Component_component_library_gawk,AFFECTS
,,,,,,,,,,,neptune_reserved_1_1152921663521357826,d79279fb-ae60-4373-8607-8b39249078140,6756250c-22d8-48c2-a751-cb011df722980,MENTIONS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,cf023f66-1c24-490f-8866-9fd4cfbb17de,SBOM Sharing Primer.pdf,16,897107.0,,,,neptune_reserved_1_1152921680701227010,b8928c89-fec6-458d-ae6f-cbbb23d2ad9b0,9b9d418b-7870-4877-a97f-43151dd1ee950,Range in
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921702176063490,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_ncurses-terminfo-base,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921706471030786,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_gremlin-groovy,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921710765998082,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-codec-dns,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921727945867266,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_java-cacerts,DESCRIBES
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921526082404355,Vulnerability_vulnerability_alas-2021-1601,Component_component_library_p11-kit-trust,AFFECTS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921538967306243,Component_component_library_netty-common,Reference_reference_,REFERS_TO
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921543262273539,Component_component_library_netty-resolver-dns-native-macos,Reference_reference_,REFERS_TO
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921556147175427,Component_component_library_antlr4-runtime,Reference_reference_,REFERS_TO
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921603391815683,Component_component_library_commons-text,Reference_reference_,REFERS_TO
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921607686782979,Vulnerability_vulnerability_alas-2023-1908,Component_component_library_libtasn1,AFFECTS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921684996194307,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_gremlin-core,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921689291161603,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_libcrypto3,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921693586128899,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-resolver-dns,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921697881096195,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_commons-collections,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921702176063491,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-transport-native-kqueue,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921706471030787,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_alpine-keys,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921710765998083,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_reflectasm,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921715060965379,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_openjdk11-jre-headless,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921719355932675,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_logback-classic,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921723650899971,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_p11-kit-trust,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921727945867267,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_libxi,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921732240834563,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_libxrender,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921740830769155,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-transport-native-epoll,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921745125736451,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_libtasn1,DESCRIBES
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,ceaa6bcf-9dfc-4ce4-9a6a-9fd2bbe3c41a,SBOM FAQ 2024.pdf,3,217992.0,,,,neptune_reserved_1_1152921749420703747,d705504f-e63d-4902-92a1-e85148075e1b0,678949c3-6f92-4566-b80e-79a987165e930,Is
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921513197502468,Vulnerability_vulnerability_alas-2023-2246,Component_component_library_openssl-libs,AFFECTS
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921543262273540,Component_component_library_gmp,License_license_lgplv3+ or gplv2+,LICENSED_BY
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921624866652164,Component_component_library_busybox,License_license_gpl-2.0-only,LICENSED_BY
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,89b8a079-4a82-4fc2-96c5-5cff7fc7dc3c,SBOM Sharing Primer.pdf,10,897107.0,,,,neptune_reserved_1_1152921646341488644,f781a199-97f2-400d-b8d9-3f5c2cd47d370,e68a37ec-d927-45ab-9889-ba5fce5f1bf00,Allows
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921667816325124,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_gremlin-util,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921676406259716,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_openjdk11-jmods,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921689291161604,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-resolver-dns-classes-macos,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921693586128900,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_javatuples,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921697881096196,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_ssl_client,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921702176063492,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_jackson-core,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921706471030788,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_libxcb,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921719355932676,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-codec-http2,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921723650899972,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_alpine-baselayout-data,DESCRIBES
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,ea968dd6-73d1-4c8f-b805-a50ac0ff8b2c,SBOM FAQ 2024.pdf,15,217992.0,,,,neptune_reserved_1_1152921530377371653,ae4b4975-4fbf-4b0e-a5f6-f62aebd59a4d0,fbbd402b-e1b9-4e83-a30d-3f5dea16d1cc0,Driven by
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921642046521349,Vulnerability_vulnerability_cve-2021-28861,Component_component_application_python,AFFECTS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921676406259717,Component_component_library_perl,License_license_artistic-perl,LICENSED_BY
,,,,,,,,1718294047.500202,True,1718294047.500202,neptune_reserved_1_1152921680701227013,Component_component_library_perl,Component_component_library_libbz2,DEPENDS_ON
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921684996194309,Component_component_library_perl,License_license_or,LICENSED_BY
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,26a5ea5b-4e22-44f6-99ce-6066e9f8241a,SBOM FAQ 2024.pdf,12,217992.0,,,,neptune_reserved_1_1152921715060965381,d705504f-e63d-4902-92a1-e85148075e1b0,ca8b2ffc-0130-42ed-b618-0ee0139539510,Is
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921736535801861,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_metrics-core,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921745125736453,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_libbz2,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921749420703749,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_jackson-annotations,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921753715671045,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_gremlin-language,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921762305605637,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_alpine-baselayout,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921766600572933,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_jrt-fs,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921770895540229,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_libmd,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921775190507525,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_javaparser-core,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921779485474821,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_commons-logging,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921783780442117,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_groovy-console,DESCRIBES
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921788075409413,Component_component_library_libstdc++,License_license_gplv3+ and gplv3+ with exceptions and gplv2+ with exceptions and lgplv2+ and bsd,LICENSED_BY
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921796665344005,Component_component_library_minlog,License_license_new bsd license,LICENSED_BY
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921521787437062,Vulnerability_vulnerability_alas-2023-2021,Component_component_library_libxml2,AFFECTS
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921551852208134,Component_component_library_p11-kit,Reference_reference_https://p11-glue.freedesktop.org/,REFERS_TO
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921564737110022,Component_component_library_libmetalink,License_license_mit,LICENSED_BY
,,,,,,,,1718294041.592056,True,1718294041.592056,neptune_reserved_1_1152921607686782982,Vulnerability_vulnerability_alas-2023-2266,Component_component_library_vim-minimal,AFFECTS
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM Sharing Primer.pdf,2024-09-27,7f9181f0-92e7-4464-9f94-291d1514b1cd,SBOM Sharing Primer.pdf,14,897107.0,,,,neptune_reserved_1_1152921616276717574,47b53295-d48a-45e6-a290-6fe85978ae1b0,99168fc1-65d3-4ba0-89e4-0decde5e4cd80,Assemble
,,,,,,,,1718294040.286586,True,1718294040.286586,neptune_reserved_1_1152921654931423238,Component_component_library_curl,License_license_mit,LICENSED_BY
application/pdf,2024-09-27,/home/ec2-user/bechbd/amazon-neptune-generative-ai-samples/solutions/sbom-pgi-chatbot/data/kg_enhanced_rag/SBOM FAQ 2024.pdf,2024-09-27,26a5ea5b-4e22-44f6-99ce-6066e9f8241a,SBOM FAQ 2024.pdf,12,217992.0,,,,neptune_reserved_1_1152921697881096198,d705504f-e63d-4902-92a1-e85148075e1b0,5a02e870-9896-4195-b03b-6f0451751f6f0,Used to communicate
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921702176063494,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-codec-xml,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921706471030790,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_commons-lang3,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921710765998086,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_kryo-shaded,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921715060965382,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_groovy,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921719355932678,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-codec-memcache,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921723650899974,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_lcms2,DESCRIBES
,,,,,,,,1718294045.500803,True,1718294045.500803,neptune_reserved_1_1152921732240834566,Document_document_urn:uuid:a3d94727-df1b-4963-8915-c078ae2f5dde,Component_component_library_netty-codec-smtp,DESCRIBES
